Ticker,Company name,Security Code,Group,Face Value,ISIN No,Industry, BSE Market Cap ,Categorization
TATACOFFEE,TATA COFFEE LTD.,532301,A ,1,INE493A01027,Tea & Coffee,"1,499.94",Small Cap
TERAI,TERAI TEA CO.LTD.,530533,X ,10,INE390D01011,Tea & Coffee,26.19,Small Cap
CCL,CCL PRODUCTS (INDIA) LTD.,519600,A ,2,INE421D01022,Tea & Coffee,"3,000.09",Small Cap
JOONKTOLL,JOONKTOLLEE TEA & INDUSTRIES L,538092,X ,10,INE574G01013,Tea & Coffee,47.51,Small Cap
NEAGI,NEELAMALAI AGRO INDUSTRIES LTD,508670,P ,10,INE605D01012,Tea & Coffee,86.57,Small Cap
JAMESWARREN,JAMES WARREN TEA LTD,538564,X ,10,INE718P01017,Tea & Coffee,70.18,Small Cap
TATACOMM,TATA COMMUNICATIONS LTD.,500483,B ,10,INE151A01013,Telecom - Alternate Carriers,"9,565.34",Mid Cap
TNTELE,TAMILNADU TELECOMMUNICATIONS L,523419,T ,10,INE141D01018,Telecom Cables,7.05,Small Cap
AKSHOPTFBR,AKSH OPTIFIBRE LTD.,532351,T ,5,INE523B01011,Telecom Cables,130.61,Small Cap
HFCL,HFCL LIMITED,500183,A ,1,INE548A01028,Telecom Cables,"2,363.25",Small Cap
SURANAT&P,SURANA TELECOM AND POWER LIMIT,517530,B ,1,INE130B01031,Telecom Cables,53.98,Small Cap
VINDHYATEL,VINDHYA TELELINKS LTD.,517015,B ,10,INE707A01012,Telecom Cables,"1,093.96",Small Cap
VALIANT,VALIANT COMMUNICATIONS LTD.,526775,XT,10,INE760B01019,Telecom Equipment,16.25,Small Cap
DIGISPICE,DIGISPICE TECHNOLOGIES LIMITED,517214,T ,3,INE927C01020,Telecom Equipment,152.28,Small Cap
AVANTEL,AVANTEL LTD.,532406,X ,10,INE005B01019,Telecom Equipment,95.65,Small Cap
SHYAMTEL,SHYAM TELECOM LTD.,517411,B ,10,INE635A01023,Telecom Equipment,6.28,Small Cap
SUICH,SUICH INDUSTRIES LIMITED,542683,MT,10,INE00CU01013,Telecom Equipment,37.24,Small Cap
MRO-TEK,MRO-TEK REALTY LIMITED,532376,B ,5,INE398B01018,Telecom Equipment,45.22,Small Cap
GTLINFRA,GTL INFRASTRUCTURE LTD.,532775,B ,10,INE221H01019,Telecom Equipment,675.15,Small Cap
ADCINDIA,ADC INDIA COMMUNICATIONS LIMIT,523411,X ,10,INE833A01016,Telecom Equipment,79.99,Small Cap
PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.,500346,B ,10,INE609A01010,Telecom Equipment,15.35,Small Cap
OPTIEMUS,OPTIEMUS INFRACOM LTD,530135,T ,10,INE350C01017,Telecom Equipment,386.98,Small Cap
ITI,ITI LTD.,523610,A ,10,INE248A01017,Telecom Equipment,"7,470.92",Small Cap
AISHWARYA,AISHWARYA TELECOM LTD.,532975,Z ,5,INE778I01024,Telecom Equipment,5.24,Small Cap
BHARTIARTL,BHARTI AIRTEL LTD.,532454,A ,5,INE397D01024,Telecom Services,"1,94,351.90",Large Cap
MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,500108,B ,10,INE153A01019,Telecom Services,462.13,Small Cap
RCOM,RELIANCE COMMUNICATIONS LTD.,532712,T ,5,INE330H01018,Telecom Services,274.8,Small Cap
CITYONLINE,CITY ONLINE SERVICES LIMITED,538674,Z ,10,INE158C01014,Telecom Services,1.77,Small Cap
QUADRANT,QUADRANT TELEVENTURES LIMITED,511116,XT,1,INE527B01020,Telecom Services,11.78,Small Cap
